id,nombre,usuario,descripcion,cantidad_seguidores,cantidad_sigue,fecha_creacion
24979719,Pedro Urruchurtu,Urruchurtu,Mis opiniones. Libertad. Coordino los Asuntos Internacionales de @VenteVenezuela. Vicepresidente @RELIALred. Politólogo/Prof. UCV y @GCLalumni de @Georgetown.,61088,6658,Tue Mar 17 23:26:10 +0000 2009
990763474434260997,SIMO HAYHA,JartoDesto,"Cuenta FAKE del gran The White Death, disparando trinos certeros contra todo lo que huela a socialismo, comunismo o izquierda!
#UribistaSigueUribista
17-12-1905",3057,3745,Mon Apr 30 01:23:14 +0000 2018
116827501,Miller Soto,millersoto,"🇨🇴🇮🇹Caribe - Hijo, padre, esposo - Abogado - Máster en Admón. Pública - Doctor en Derecho y Economía - Profesor - Defensor de DDHH - Adicto al milo",60813,4669,Tue Feb 23 18:01:18 +0000 2010
194330200,ECUANIMUS,ecuanimusjustus,URIBISTAAAAAA...(NOOOOOOO  Duquista)!,31695,24327,Thu Sep 23 21:41:36 +0000 2010
1283876946032697346,Gusano Robolivar 🥈,GusanoRobolivar,"Camarógrafo privado del kakas.
Mi mayor logro es haber visto miando a Uribe.
Encarcelar a Uribe misión imposible.",3121,3364,Thu Jul 16 21:31:40 +0000 2020
2255584429,Brigadier General Eliecér Camacho Jiménez,PoliciaBogota,Cuenta Oficial de la Policía Metropolitana de Bogotá. #EsUnHonorSerPolicía,113739,247,Fri Dec 20 22:07:22 +0000 2013
1334684290911768584,Stephanie B E,StephBTSE,"Periodista independiente 
Directora Primera Voz
Sábados 9pm Red+
Independent journalist 
Memoria Histórica 
#LasCosasComoSon",8537,6239,Fri Dec 04 02:22:05 +0000 2020
1133970392903823360,jesus santrich,jsantric_farc,el ciego autorizado para delinquir por la #jep y sancionado 10 años para ejercer cargos públicos 🤣que #parodia productor de la Paz (de la pa🌿🌿sta de coca ),3145,2900,Thu May 30 05:36:24 +0000 2019
468567290,sebas,sebasvelas,Representante Legal de la Federación Colombiana de Vicitmas de las Farc FEVCOL @Ffevcol,1687,1083,Thu Jan 19 17:38:22 +0000 2012
3034405390,Nicolás Goyeneche V,NGoyenecheV,AL 🏛️ | Miembro del @CeDemocratico 🇨🇴 | Derecho Pontificia Universidad Javeriana | Thatcherite 🇬🇧 | #SoyJovenCabal 🌊,4359,3507,Fri Feb 13 10:50:05 +0000 2015
260198135,Jair Mejia,JairMejiaA,Diputado del Magdalena @cedemocratico Economista Javeriano #Instagram: jairmejiaa #CorazónGrandePorElMagdalena,2327,1181,Thu Mar 03 12:00:50 +0000 2011
1197659232172216326,libertank 💡,LIBERTANK_,Tanque moderno de acción⚡️que promueve la libertad económica🗽 para influir en la opinión pública y contribuir a que Colombia 🇨🇴 sea un mejor país.,11586,274,Thu Nov 21 23:33:20 +0000 2019
1019683996882612224,La Gente de Bien,LaGenteDeBien_,"La gente de bien no tiene estratos, etnia ni región, la gente de bien es la ue construye y no destruye. Envíenos al DM sus videos, denuncias e informaciones.",45650,7439,Wed Jul 18 20:43:04 +0000 2018
1311392821950246913,María del Rosario Vargas,charovargas_,"📚 Estudiante de Derecho.
⚖️ Departamento de Investigaciones del Comité Nacional de Víctimas de la Guerrilla.",20961,101,Wed Sep 30 19:59:23 +0000 2020
1156534305885237250,Haidy Sanchez Mattsson,sanchez_haidy,Psicóloga e investigadora.Terminando maestría en psicología clínica (Estocolmo). Colombo-Sueca. Me apasiona el tema de salud mental y el del Autismo.,503,269,Wed Jul 31 11:57:20 +0000 2019
62941159,Alejandra Gómez Liévano,alegomezlievano,,197,297,Tue Aug 04 21:56:50 +0000 2009
18079284,Revista Semana,RevistaSemana,Periodismo con carácter.,4703296,42,Fri Dec 12 16:25:25 +0000 2008
112047805,Brit Hume,brithume,"Sr. Political Analyst, Fox News Channel. Arguments welcome. Name callers & verbal abusers blocked.",1186091,850,Sun Feb 07 02:55:13 +0000 2010
19400611,Charles V Payne,cvpayne,"Trying to make sense of this world while becoming the man my mother raised- I give a damn, love my family and country...and making people $$$$",653426,14879,Fri Jan 23 16:21:40 +0000 2009
767960339547774976,Gab.com,getongab,The Home of Free Speech Online,393616,77,Tue Aug 23 05:43:07 +0000 2016
257332880,Hermann Tertsch,hermanntertsch,"Periodista hoy en política con VOX por España, la libertad y el sentido común. Miembro del Parlamento Europeo. Vicepresidente de ECR y Euro-Lat. En AFET y ENVI.",267218,3720,Fri Feb 25 05:42:31 +0000 2011
36529101,Sean Davis,seanmdav,"Co-Founder of @FDRLST, chainsaw bayonet enthusiast, presidential campaign vet, former chief instigator for Sen. Tom Coburn, Wharton grad.",317710,4875,Thu Apr 30 00:04:45 +0000 2009
294071256,IFEX,IFEX,IFEX is a global network of organisations that promote and defend the right to freedom of expression and information. RTs ≠ endorsements. Email: info@ifex.org,42255,1631,Fri May 06 13:45:08 +0000 2011
99107350,Mavero,maverotorresg,Constitucionalista. Consultora política. Profesora universitaria. Inconstante en Twitter. Dios siempre puede más.,3641,1170,Thu Dec 24 13:50:48 +0000 2009
1217213360846069760,Epoch Times Opinion,EpochOpinion,Opinion content of The Epoch Times. Read more: https://t.co/8jHAGM4dGJ,16969,35,Tue Jan 14 22:34:36 +0000 2020
4041824789,RSBN 🇺🇸,RSBNetwork,"Right Side Broadcasting Network, Auburn AL. Telegram: @RSBNetwork  CEO @JoeSeales Telegram: https://t.co/wIDS7wCGIi",584748,451,Sun Oct 25 22:00:42 +0000 2015
2352629311,Josh Hawley,HawleyMO,"Constitutional lawyer, husband to Erin, Dad to Elijah, Blaise and Abigail, US Senator from Missouri",667714,953,Thu Feb 20 03:13:57 +0000 2014
1306682829405904898,Juan Manuel🇨🇴,JuanMa14CD,Coordinador de @ColCD_Antioquia. Miembro @cedemocratico. Fnd: @DeCaraalFuturo2 -@JovenCabal Antioqueño.- Católico -Conservador,4332,2893,Thu Sep 17 19:54:22 +0000 2020
1230980972029579273,sjcastroagudelo,sjcastroagudelo,Aquí expreso posiciones y opiniones personales.,1067,824,Fri Feb 21 22:22:10 +0000 2020
524554352,Marcos Peckel,marcospeckel,"Director Comunidad Judía de Colombia. Profesor RRII @Uexternado @URosario, Acad. Diplomática. Executive Committee @WorldJewishCong y @CongresoJudio. Columnista.",11388,1071,Wed Mar 14 17:26:53 +0000 2012
196391831,🇨🇴Vicky®,VickyHenaoG,"Cansada de ver la doble moral de algunos. #NoAlAborto #NoAlMaltratoAnimal. Se bloquean mamertos.

GETTR @VickyHenaoG
https://t.co/kJPFgw6Fkt",23626,7309,Wed Sep 29 00:46:41 +0000 2010
1207874097251639296,Madison Cawthorn,CawthornforNC,"Conservative • Business Owner • Political Activist • I love people, food and our country • Congressman for NC-11",304316,160,Fri Dec 20 04:03:30 +0000 2019
412723301,Lenny Belardo,jaeduvelo,"Siempre he creído que una panadería, enseña más economía que una universidad y que un martillo sirve más que un sindicato.
Católico de Misa
 y En Dios confío",2793,2744,Tue Nov 15 02:15:06 +0000 2011
303328351,Ofelia Barrera,OBarreraJ,"Univ. Labastida, aspirando Democracia, Institucionalidad, Calidad Educativa, Fomento Industria y Comercio Crecimiento Economico, Fin Corrupcion",7984,4924,Sun May 22 17:44:39 +0000 2011
593952938,Juan Luis Steegmann Olmedillas,jlsteeg,Diputado a Cortes por Madrid (VOX). Doctor en Medicina y hematólogo.,46504,420,Tue May 29 19:01:34 +0000 2012
2847221717,John Ratcliffe,JohnRatcliffe,Leader of the U.S. intelligence community as 6th Director of National Intelligence of the United States. Former Member of Congress and U.S. Attorney from Texas.,427346,865,Mon Oct 27 20:20:35 +0000 2014
742803116748333063,Alexander Campos,camposalexan,Centro de Investigaciones Populares. Profesor Universidad Central de Venezuela,4371,1175,Tue Jun 14 19:37:18 +0000 2016
15537702,Carlos Alberto Baena,Baena,Viceministro del Interior para la Participación e Igualdad de Derechos @MinInterior. Ex Viceministro @MinTrabajoCol. Ex Senador. Ex Concejal de Bogotá.,68754,1279,Tue Jul 22 21:38:33 +0000 2008
15515169,toddstarnes,toddstarnes,The TODD STARNES SHOW Twitter page. Click here for Todd's daily podcast: https://t.co/3LhRMJb3Vb,180232,12894,Mon Jul 21 14:09:17 +0000 2008
25837289,Bernard B. Kerik,BernardKerik,"The Official Twitter Account for Bernard B. Kerik, 40th Police Commissioner of the New York City Police Department, and NY Times bestselling author.",257554,6019,Sun Mar 22 16:17:36 +0000 2009
27570569,Luis Carlos Vélez 🌎,lcvelez,Periodista | MPA Maestría Administración Pública Harvard @Kennedy_School | Economista @Uniandes | Director Noticias @lafm | Columnista @RevistaSemana,702965,797,Mon Mar 30 03:01:34 +0000 2009
1089029510870302720,Prisoners Defenders,CubanDefenders,Active legal defense of Human Rights. Jurists. Rapporteurs. Humanists. info@prisonersdefenders.org / +34 647564741,7009,2750,Sat Jan 26 05:17:23 +0000 2019
59101726,TalkingDrugs,Talkingdrugs,"Multilingual platform for int'l news on drug use, policy & harm redux. #GlobalDecrimMap available here: https://t.co/2cOXchVUUF",19878,1186,Wed Jul 22 11:31:47 +0000 2009
321954654,Kyle Becker,kylenabecker,"CEO of https://t.co/Phu69CP0NO Former Writer/Assoc. Prod. @FoxNews. As seen on @Newsmax, @OANN, @BlazeTV & @TimCast.

Join me on Telegram! https://t.co/Y4g3qWEXIh",188827,3440,Wed Jun 22 12:06:56 +0000 2011
147989101,Filipp Rlog,filipprl,Christian | Exec.Dir. @AfdesOrg | Political Scientist | Global #Geopolitics | Corruption = crime against humanity | I was right! https://t.co/iMJQf1YuMq,16765,379,Tue May 25 15:10:08 +0000 2010
1576268089,Giancarlo Sopo,GiancarloSopo,Conservative • Media Strategist • Made in 🇺🇸 With 🇨🇺 Parts • #SOSCuba  • Viewpoints expressed here are my own,18321,890,Sun Jul 07 23:14:04 +0000 2013
259001548,Kayleigh McEnany,kayleighmcenany,Co-host @OutnumberedFNC. Fmr. White House Press Secretary. Book out 12/7 - Pre-Order here: https://t.co/OZ99gC2nin,2100102,2335,Mon Feb 28 23:33:33 +0000 2011
778763106289758208,Jenna Ellis,JennaEllisEsq,Attorney. Christian. Contributor @newsmax. Chairwoman @Greatness_Fund. Special Counsel @ThomasMoreSoc. Fmr Senior Legal Adviser & Counsel @POTUS45 🇺🇸,898402,1384,Thu Sep 22 01:09:28 +0000 2016
150781567,Mauricio Molinares C,maumolinares,Rector @UAutonoma Abogado Esp. Administrativo Esp. D. Público Mag. D. Público. Miembro fundador Colegio de Abogados Adm. La Familia siempre será primero.,2764,924,Tue Jun 01 20:21:16 +0000 2010
812135885328236551,Ryan Saavedra,RealSaavedra,Reporter at @realDailyWire. Retweets ≠ endorsement.,304213,766,Fri Dec 23 03:20:58 +0000 2016
1269547664447807488,China Watch Institute,WatchInstitute,Descifrando las complejidades de China,232,39,Sun Jun 07 08:33:05 +0000 2020
1317513979099492353,Corporación Comisión Civil de La Verdad,ccverdad,"CCV: organizaciones de víctimas en todo el país por una narrativa incluyente, que escriba la verdadera historia de Colombia desde 1948 hasta la actualidad.",2198,1467,Sat Oct 17 17:14:50 +0000 2020
432734103,Eduardo Pimentel,Edo_Pimentel,"Amo a mi familia.gimnasiano,loco x el Futbol,enfermo x los caballos,amante de la naturaleza y rebelde con causa. SON MIS CONCEPTOS Y A NADIE MAS COMPROMETEN.",29095,402,Fri Dec 09 18:28:50 +0000 2011
779104195,Burgess Owens,BurgessOwens,"Representing #UT04 in Congress,

Super Bowl XV Champion",312388,1464,Fri Aug 24 23:04:57 +0000 2012
2892290499,Olavo de Carvalho,opropriolavo,Public Figure - Escritor - Filósofo - Autor de 2 Best-Sellers - Professor do Curso Online de Filosofia (COF) - https://t.co/o3tqh49JLh,683427,175,Tue Nov 25 18:32:00 +0000 2014
2916305152,Edward Snowden,Snowden,I used to work for the government. Now I work for the public. President at @FreedomofPress.,4857909,1,Thu Dec 11 21:24:28 +0000 2014
789977198,Christopher Ruddy,ChrisRuddyNMX,"Christopher Ruddy, CEO of Newsmax Media. Check out: https://t.co/6ENvm3tJdG and https://t.co/O2tvpNn6T4",29700,24,Wed Aug 29 19:16:10 +0000 2012
3995778614,Kambree,KamVTV,Kambree Kawahine Koa ✨ Native Texan ✨ California refugee ✨@a1policy Ambassador,380762,1850,Fri Oct 23 22:32:20 +0000 2015
23022687,Ted Cruz,tedcruz,"Father of two, @heidiscruz's husband, fighter for liberty. Representing the great state of Texas in the U.S. Senate.",4542239,5393,Fri Mar 06 03:20:20 +0000 2009
867639769794101248,Patriot J 🔥,sirhottest,"Grifty Award Winning Rap Artist, Featured in BBC, Breitbart, & Rebel News, President of the Coonluminati 🇺🇸",79263,2085,Thu May 25 07:13:35 +0000 2017
25115479,JFC,JFCampuzano,"Como amo la libertad tengo sentimientos nobles y liberales; y si suelo ser severo, es solamente con aquellos que pretenden destruirnos. 
Simón Bolivar.",15723,1404,Wed Mar 18 17:45:10 +0000 2009
942089577975697408,Kay C. James,KayColesJames,"President of The Heritage Foundation, @heritage",31278,766,Sat Dec 16 17:50:33 +0000 2017
32626129,Kaya Jones,KayaJones,1 John 4:4 🤍Compassionate Rebel 🏆Grammy winning singer for Yeshua👑🎬Show & podcast #MessagesWithKaya on @lifenetwork_FW & @itunes,383757,17223,Fri Apr 17 22:25:42 +0000 2009
130684893,Andy McCarthy,AndrewCMcCarthy,Bestselling author. Contributing Editor at National Review & Fellow at NR Inst. Fox News Contributor. Former Chief Asst. U.S. Attorney,258694,1245,Thu Apr 08 00:51:15 +0000 2010
16106584,Ian Miles Cheong @ stillgray.substack.com,stillgray,I say the quiet part out loud.,284389,2151,Wed Sep 03 01:44:04 +0000 2008
19739126,Kevin McCarthy,GOPLeader,Republican Leader and Representative of California's 23rd District in the House of Representatives.,1322031,1424,Thu Jan 29 22:28:48 +0000 2009
96875928,Alvaro J Tirado,MisterTirado,COLOMBIANO🇨🇴. Blogger y columnista ocasional. Aquí no se tome nada personal.,65922,625,Tue Dec 15 00:33:10 +0000 2009
772888183,Gabriel J. Vallejo Chujfi,GabrielJVallejo,"Pereirano, orgullosamente cafetero, Representante a la Cámara por Risaralda 2018/2022- Centro Democrático",12867,766,Wed Aug 22 04:41:08 +0000 2012
1203990155578761216,Johsie Cruz for US House.,JohsieC,Republican for US House of Rep GA District 4. Didn’t Concede to Hank Johnson in 2020. Helping Georgia rise to greatness. Help us make GA4CD Great Again! 🇺🇸,5417,1901,Mon Dec 09 10:50:25 +0000 2019
1114737033459769349,DARB,DianaRemolinaB,"Magistrada del Consejo Superior de la Judicatura, en principio, hasta 2025. Presidenta durante 2020. Este twitter es atendido directamente por su propietaria.",10816,287,Sun Apr 07 03:49:54 +0000 2019
818948638890217473,Rep. Matt Gaetz,RepMattGaetz,Official Twitter for Congressman Matt Gaetz. Proud conservative who is honored to serve the First District of Florida.,1375190,833,Tue Jan 10 22:32:25 +0000 2017
60751951,Orlando Avendaño,OrlvndoA,"Periodista | Journalist | VP, Co-Editor-in-Chief @ElAmerican_ | Columnista | Author «Días de sumisión» (Unión Editorial /Ígneo) | “No man has the right to obey”",118400,1245,Tue Jul 28 00:00:58 +0000 2009
17214331,La Gaceta de la Iberosfera,gaceta_es,"Comienza a disentir. Bienvenidos a La Gaceta de la Iberosfera. 

Una iniciativa de @FDisenso.",219032,142,Thu Nov 06 16:52:18 +0000 2008
58579942,Matt Gaetz,mattgaetz,Florida man. Firebrand. America First.  Happy husband.,1101866,2924,Mon Jul 20 20:24:48 +0000 2009
232901331,Dan Bongino,dbongino,"If we blocked you, it’s probably because you’re a zero. Thanks.",2400560,894,Sat Jan 01 17:50:03 +0000 2011
22677397,Juanita Broaddrick,atensnut,"Author, ""You'd Better Put Some Ice On That"" retired RN & business owner, Speaker. TRUMP WON. Instagram & YouTube: atensnut",506964,6662,Tue Mar 03 20:52:40 +0000 2009
1378168597,Catalina Gärtner,cgartnern,,4644,1906,Wed Apr 24 22:46:15 +0000 2013
216299334,Piers Morgan,piersmorgan,"'One day you're cock of the walk, the next a feather duster’ - Margot Barber.",7998729,1903,Tue Nov 16 09:37:44 +0000 2010
561464650,Juan Pablo Navarrete,JuanPabloCanta,"Cantante, autor y compositor de música popular Instagram:@juanpablonavarreteoficial
https://t.co/D5EUZEzefb",21388,308,Mon Apr 23 20:56:38 +0000 2012
1276517172269940736,República 🇨🇴,R_republi,,18219,859,Fri Jun 26 14:06:40 +0000 2020
75343905,Calvin,calvinrobinson,"Broadcaster: TalkRadio, GB News
Commentator: Telegraph, Daily Mail
""Superstar"" ~Dan Wootton, ""House n——"" ~Race Trust
#BitCoin 3R1weXRi8exLX5kUwx2hyrDihaGNu7vV23",102997,969,Fri Sep 18 18:04:16 +0000 2009
36528126,Kirstie Alley,kirstiealley,"Mother, actress, Lover of CAPS, lemurs and off color language, host of ""KIRSTIE ALLEY On The Verge""",1541533,727,Thu Apr 30 00:01:00 +0000 2009
41917245,Victor Mosquera Marin,VictorMosqueraM,"Abogado, PHD Derecho Internacional Público, Magister Protección Internacional de los DDHH y IHL, Sapienza Università di Roma Italia. Esp Administrativo URosario",16788,2135,Fri May 22 22:34:30 +0000 2009
149700619,Vladimir Petit Medina,vladimirpetit,Venezolano | Director Gral IUGT Internacional |  Formamos a más de 100K mejores ciudadanos para Caracas | 60K emprendedores en LATAM |10K TSU´s en Vzla,35814,2995,Sun May 30 00:39:47 +0000 2010
620571475,Dan Scavino🇺🇸🦅,DanScavino,"Former White House Deputy Chief of Staff & Director of Social Media, 1/20/2017-1/20/2021. Also on Facebook and Instagram: @DanScavino.",1403560,976,Thu Jun 28 02:45:39 +0000 2012
310585461,Aura Rocio Restrepo F. #YaNoQuieroCallar,AuraRocioRF,Mis charlas gratis preventivas para juventud. Mi libro #YANOQUIEROCALLAR. Serv Vigilancia judicial y software jurídico @RedjudicialCali. Sigo a quien me sigue.,10459,11462,Sat Jun 04 00:47:50 +0000 2011
738623870,Raúl José Lacouture Daza,rauljlacouture,"Secretario General de la Gobernación del Atlántico. Papá de El Gran Lucas😇, Luciana y María Paz. Esposo de M. Marcela Daza.",5933,2601,Sun Aug 05 13:56:21 +0000 2012
6692562,𝔻𝕒𝕧𝕚𝕕 ℙ𝕖𝕣𝕖𝕫 𝔾𝕒𝕣𝕔𝕚𝕒,davidperez,"España, Madrid, Libertad, Vida. Consejero de Transportes e Infraestructuras de la Comunidad de Madrid.",22824,8376,Sat Jun 09 09:29:35 +0000 2007
786332576910671874,Guzman G,GuzmanVE_,Journalist / Periodista ✍🏼,29004,1527,Wed Oct 12 22:27:50 +0000 2016
1072603979933249537,Centro Thatcher,CentroTH,¡Por un mundo mejor y libre!,13639,1598,Tue Dec 11 21:28:11 +0000 2018
733093431392776192,Premios Mamerto del Año,Mamerto2020,¡Regresan los mejores premios de Colombia! Los Premios #MamertoDelAño 2020,780,2,Thu May 19 00:34:29 +0000 2016
809895794,"Götz Frömming, MdB",GtzFrmming,"PGF, Sprecher für Bildung und Forschung, Stellvertretender Landesvorsitzender Berlin @AfDimBundestag. @AfDBerlin https://t.co/3kYknPUrE2",15768,2567,Sat Sep 08 00:53:26 +0000 2012
2798502606,William Sánchez,willysan009,"Hablar con honestidad pensar con sinceridad y actúar con integridad, aficionado al MTB",11597,10320,Mon Sep 08 20:08:05 +0000 2014
3083004247,Marlon Díaz,MarlonDiazyDiaz,"Abogado penalista con vocación humanista; docente universitario y litigante. Conjuez TS Bogotá SP, V/pte @CPenalistas y miembro OPI Licenciamiento @Dimayor",8692,978,Sun Mar 15 00:59:22 +0000 2015
